review_id,restaurant_id,restaurant_name,review_text,review_text_cleaned,rating,review_date,review_source,word_count,sentiment_score,sentiment_subjectivity,sentiment_category,area,cuisine_primary,price_category
rev_00131,src3_100,Casa Di Lolita,"[Very good Italian] Went with friends. To the spot they've taken In LOLA in al NAAS for the summer months. 

Nice garden seating with Pizza Oven in corner. 

Ordered 

Margherita Pizza. Made fresh in front of us and tasted great. 

Truffle Gnocchi. Very good and perfectly cooked. 

Edamame. Biggest portion I have ever seen served. Lol

Bruschetta which was great and fresh. 

Burrata which was cold and fresh and great. 

I wanted the Salmon Tartare but unfortunately it was not available that night. 

And Pain Per Du for dessert. One of the best I have had. 

Will return. 
Will recommend. 

Thx Guys. ",Very good Italian: Went with friends. To the spot they've taken In LOLA in al NAAS for the summer months. Nice garden seating with Pizza Oven in corner. Ordered Margherita Pizza. Made fresh in front of us and tasted great. Truffle Gnocchi. Very good and perfectly cooked. Edamame. Biggest portion I have ever seen served. Lol Bruschetta which was great and fresh. Burrata which was cold and fresh and great. I wanted the Salmon Tartare but unfortunately it was not available that night. And Pain Per Du for dessert. One of the best I have had. Will return. Will recommend. Thx Guys.,4.0,,TripAdvisor,102,,,Unknown,Main Street,Unknown,Unknown
rev_00132,src3_100,Casa Di Lolita,"[The best restaurant] Its the best italian restaurant in lebanon,the risoto au pesto is the best risoto i've ever tasted in my life","The best restaurant: Its the best italian restaurant in lebanon,the risoto au pesto is the best risoto i've ever tasted in my life",5.0,,TripAdvisor,23,,,Unknown,Main Street,Unknown,Unknown
rev_00133,src3_100,Casa Di Lolita,"[Very nice restaurant] It's a nice Italian restaurant. Romantic ambiance. The food is excellent served in friendly and professional way.
Recommend for a calm dinner.",Very nice restaurant: It's a nice Italian restaurant. Romantic ambiance. The food is excellent served in friendly and professional way. Recommend for a calm dinner.,4.0,,TripAdvisor,25,,,Unknown,Main Street,Unknown,Unknown
rev_00134,src3_140,Doudelice,"[Good restaurant] International restaurant , good area and small place but nice cooking , American and Italian and Lebanese food there ","Good restaurant: International restaurant , good area and small place but nice cooking , American and Italian and Lebanese food there",3.0,,TripAdvisor,21,,,Unknown,Main Street,Unknown,Unknown
rev_00135,src3_140,Doudelice,[Great View good food] Very friendly staff. We came with a group of 8 and the food came quicker than we expected. The only draw back was starters came with the main meal but if you ask I'm sure it will be better ,Great View good food: Very friendly staff. We came with a group of 8 and the food came quicker than we expected. The only draw back was starters came with the main meal but if you ask I'm sure it will be better,5.0,,TripAdvisor,43,,,Unknown,Main Street,Unknown,Unknown
rev_00136,src3_140,Doudelice,"[Délice!] Delicious food! it's a must try restaurant :)
Very nice place indeed. Lovely atmosphere. Definitely recommend although slightly pricey . Just have to love it!",Délice!: Delicious food! it's a must try restaurant :) Very nice place indeed. Lovely atmosphere. Definitely recommend although slightly pricey . Just have to love it!,5.0,,TripAdvisor,26,,,Unknown,Main Street,Unknown,Unknown
rev_00137,src3_050,Ayloul,"[Worst Service Ever and Stingy] we were a group, upon arrival the Hostess who seated us, did not smile, as we were trying to choose from the menu we got confused, she started to show her impatience, she should have said please take your time and I will come back to you. 
We ordered the food, and to our shock, the main dishes like grilled mix plate was so small that it wouldn't feed a 10-year-old kid, the plate was $16. Everything served to us were in tiny portions. Some of what we ordered did not come on time because she forgot to place it with the kitchen, not even an apology! 

We walked out of the restaurant and had agreed that it is our first and last time to come to this Ayloul Restaurant. We do not recommend this place at all.","Worst Service Ever and Stingy: we were a group, upon arrival the Hostess who seated us, did not smile, as we were trying to choose from the menu we got confused, she started to show her impatience, she should have said please take your time and I will come back to you. We ordered the food, and to our shock, the main dishes like grilled mix plate was so small that it wouldn't feed a 10-year-old kid, the plate was $16. Everything served to us were in tiny portions. Some of what we ordered did not come on time because she forgot to place it with the kitchen, not even an apology! We walked out of the restaurant and had agreed that it is our first and last time to come to this Ayloul Restaurant. We do not recommend this place at all.",1.0,,TripAdvisor,143,,,Unknown,Saint-Martin-Saint-Charbel Road,Unknown,Unknown
rev_00138,src3_245,La Table Hafroun,"[REVIEW] One can enjoy a vast array of Lebanese food items and fresh sea food specialties with the most beautiful view and ambience. Prices, service , staff and hygiene are also highly amazing .","REVIEW: One can enjoy a vast array of Lebanese food items and fresh sea food specialties with the most beautiful view and ambience. Prices, service , staff and hygiene are also highly amazing .",4.0,,TripAdvisor,34,,,Unknown,Al Ramel Street Facing Edde Sands Hotel,Unknown,Unknown
rev_00139,src3_245,La Table Hafroun,"[Nice restaurant] The view is very nice and the place is very nice , we tried many things  the calamare, homos bi har and regular , mtabal, mashawi are great. I didn't like the potato salad( mahrousseh) and the birds at all . The service is a bit slow but ok . The one that i like the most is the knafe woww so good. The special hookah is really nice ... overall this restaurant is recommended!","Nice restaurant: The view is very nice and the place is very nice , we tried many things the calamare, homos bi har and regular , mtabal, mashawi are great. I didn't like the potato salad( mahrousseh) and the birds at all . The service is a bit slow but ok . The one that i like the most is the knafe woww so good. The special hookah is really nice ... overall this restaurant is recommended!",4.0,,TripAdvisor,77,,,Unknown,Al Ramel Street Facing Edde Sands Hotel,Unknown,Unknown
rev_00140,src3_245,La Table Hafroun,"[acceptable food] acceptable food 
nothing special
slightly overpriced
nice staff
my favourite dish is the small fish -bezre
might not go again",acceptable food: acceptable food nothing special slightly overpriced nice staff my favourite dish is the small fish -bezre might not go again,3.0,,TripAdvisor,22,,,Unknown,Al Ramel Street Facing Edde Sands Hotel,Unknown,Unknown
rev_00141,src3_245,La Table Hafroun,"[Food and service need to improve] The food is unfortunately not very satisfying. The meat is chewy and overcooked for lamb, some of the mezze (octopus with provincial sauce) is just over spiced and has extra lemon in it, you loose the initial taste of it, the fwerigh with tomato sauce were tasteless. Hummos and salad were average. Service is slow although we were the only customers at that time. And of course you ask for something and get something else kind of mistakes. 
This venue has a lot of improvements to make","Food and service need to improve: The food is unfortunately not very satisfying. The meat is chewy and overcooked for lamb, some of the mezze (octopus with provincial sauce) is just over spiced and has extra lemon in it, you loose the initial taste of it, the fwerigh with tomato sauce were tasteless. Hummos and salad were average. Service is slow although we were the only customers at that time. And of course you ask for something and get something else kind of mistakes. This venue has a lot of improvements to make",3.0,,TripAdvisor,93,,,Unknown,Al Ramel Street Facing Edde Sands Hotel,Unknown,Unknown
rev_00142,src3_245,La Table Hafroun,"[you will want to keep coming back] amazing owners, friendly professional view, very tasty fish fusion menu, wonderful view, reasonable prices, casual seating, suitable for  events... in short: you will always come back!!","you will want to keep coming back: amazing owners, friendly professional view, very tasty fish fusion menu, wonderful view, reasonable prices, casual seating, suitable for events... in short: you will always come back!!",5.0,,TripAdvisor,33,,,Unknown,Al Ramel Street Facing Edde Sands Hotel,Unknown,Unknown
rev_00143,src3_255,Le Grand Bleu Restaurant,[Amazing place] The best beachfront restaurant in lebanon with amazing view and great food.we went there for lunch and the service was outstanding. I recommend everyone to try it,Amazing place: The best beachfront restaurant in lebanon with amazing view and great food.we went there for lunch and the service was outstanding. I recommend everyone to try it,5.0,,TripAdvisor,29,,,Unknown,Unknown,Unknown,Unknown
