restaurant_id,name,cuisine_primary,cuisine_tags,address_full,area,city,country,phone,rating_overall,rating_google,rating_tripadvisor,review_count_total,review_count_google,review_count_tripadvisor,star_5_count,star_4_count,star_3_count,star_2_count,star_1_count,star_5_percent,star_4_percent,star_3_percent,star_2_percent,star_1_percent,price_category,hours_monday,hours_tuesday,hours_wednesday,hours_thursday,hours_friday,hours_saturday,hours_sunday,delivery_available,outdoor_seating,reservation_required,cash_only,credit_cards_accepted,wifi_available,wheelchair_accessible,takeaway_available,parking_available,live_music,pet_friendly,kids_friendly,menu_items,menu_link,website,data_source,source_url,scraped_date,last_updated
src3_202,La Goulee,Unknown,Unknown,"Zalka Highway Achrafieh, Beirut Lebanon",Zalka Highway Achrafieh,Beirut,Lebanon,,5.0,,5.0,2,0,2,2,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.facebook.com/lagoulee,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d15248249-Reviews-La_Goulee-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_203,La Marsa Garden restaurant,Unknown,Unknown,"Rafic Hariri str Seaside road facing the castle, Sidon 165 Lebanon",Rafic Hariri str Seaside road facing the castle,Sidon,Lebanon,,5.0,,5.0,8,0,8,5,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g445051-d26318279-Reviews-La_Marsa_Garden_restaurant-Sidon_South_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_204,La Pirogue,Unknown,Unknown,"Port Street, Byblos Lebanon",Port Street,Byblos,Lebanon,,3.4,,3.4,8,0,8,3,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g298264-d10190932-Reviews-La_Pirogue-Byblos_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_205,La Pizz,Unknown,Unknown,"Rue Gourot Gemayzeh, Beirut Lebanon",Rue Gourot Gemayzeh,Beirut,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d14914644-Reviews-La_Pizz-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_206,La Plaka,Unknown,Unknown,"Achir Daye Street, Tripoli Lebanon",Achir Daye Street,Tripoli,Lebanon,,4.3,,4.3,23,0,23,6,2,0,0,2,60.0,20.0,0.0,0.0,20.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.la-plaka.com,source3,https://www.tripadvisor.com/Restaurant_Review-g295422-d8760056-Reviews-La_Plaka-Tripoli_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_207,La Salle Resto,Unknown,Unknown,"Alman Road, Sidon Lebanon",Alman Road,Sidon,Lebanon,,5.0,,5.0,1,0,1,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.lasalle.com.lb,source3,https://www.tripadvisor.com/Restaurant_Review-g445051-d14025188-Reviews-La_Salle_Resto-Sidon_South_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_208,La Table Hafroun,Unknown,Unknown,"Al Ramel Street Facing Edde Sands Hotel, Byblos Lebanon",Al Ramel Street Facing Edde Sands Hotel,Byblos,Lebanon,,4.4,,4.4,17,0,17,1,2,2,0,0,20.0,40.0,40.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.facebook.com/hafrounlebanesecuisine,source3,https://www.tripadvisor.com/Restaurant_Review-g298264-d6953521-Reviews-La_Table_Hafroun-Byblos_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_209,La Tavola Beirut,Unknown,Unknown,"Salim Salam, Beirut Lebanon",Salim Salam,Beirut,Lebanon,,4.0,,4.0,6,0,6,4,4,0,0,2,40.0,40.0,0.0,0.0,20.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://latavola-lb.com/,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d16926424-Reviews-La_Tavola_Beirut-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_210,Labneh w Zeytoun,Unknown,Unknown,"Facing Imam Ali Mosque, Tarik El Jdideh, Beirut Lebanon",Facing Imam Ali Mosque,Beirut,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.facebook.com/labnehWzeytoun/,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d18616659-Reviews-Labneh_w_Zeytoun-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_211,Laduree,Unknown,Unknown,"0 ABC Ashrafieh, Mall L, Beirut 1107 2030 Lebanon",0 ABC Ashrafieh,Beirut,Lebanon,,5.0,,5.0,1,0,1,2,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.laduree.com/en_int/,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d11952433-Reviews-Laduree-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_212,Lakkis Farm Restaurant - Batroun,Unknown,Unknown,"Sea Side Rd, Batroun Lebanon",Sea Side Rd,Batroun,Lebanon,,2.0,,2.0,5,0,5,1,0,0,1,3,20.0,0.0,0.0,20.0,60.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://lakkisfarm.com/,source3,https://www.tripadvisor.com/Restaurant_Review-g1943861-d28015373-Reviews-Lakkis_Farm_Restaurant_Batroun-Batroun_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_213,Lakkis Farm Restaurant - Beirut,Unknown,Unknown,"Al Kantari street,, Beirut Lebanon",Al Kantari street,Beirut,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://lakkisfarm.com/,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d28010589-Reviews-Lakkis_Farm_Restaurant_Beirut-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_214,Latte Art - Ashrafieh,Unknown,Unknown,"Huvelin Monot, next to USJ Huvelin, Beirut Lebanon",Huvelin Monot,Beirut,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://latteartlb.com/,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d26447305-Reviews-Latte_Art_Ashrafieh-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_215,Le Casa Di Pasta,Unknown,Unknown,"Tal3it Jomblat Street Clemencau - near CMC hospital, Beirut Lebanon",Tal3it Jomblat Street Clemencau - near CMC hospital,Beirut,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.facebook.com/lacasadipastabeirut/,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d13564005-Reviews-Le_Casa_Di_Pasta-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_216,Le Coin De Nicolas,Unknown,Unknown,"Kaslik, Main Road, Kaslik Lebanon",Kaslik,Jounieh,Lebanon,,5.0,,5.0,3,0,3,3,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.lecoindenicolas.com,source3,https://www.tripadvisor.com/Restaurant_Review-g26352267-d32978324-Reviews-Le_Coin_De_Nicolas-Kaslik_Keserwan_District_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_217,Le Gastronome,Unknown,Unknown,"Next To Lau, Byblos, Blat, Byblos Lebanon",Next To Lau,Byblos,Lebanon,,5.0,,5.0,2,0,2,2,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.facebook.com/legastronomeinternationalcuisine/,source3,https://www.tripadvisor.com/Restaurant_Review-g298264-d21392027-Reviews-Le_Gastronome-Byblos_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_218,Le Grand Bleu Restaurant,Unknown,Unknown,"Byblos Lebanon, Byblos Lebanon",Unknown,Byblos,Lebanon,,5.0,,5.0,2,0,2,2,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://plagedesrois.com/,source3,https://www.tripadvisor.com/Restaurant_Review-g298264-d34067182-Reviews-Le_Grand_Bleu_Restaurant-Byblos_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_219,Le Kareem,Unknown,Unknown,"Main St., Batroun Lebanon",Main St.,Batroun,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.lekareem.com,source3,https://www.tripadvisor.com/Restaurant_Review-g1943861-d34102517-Reviews-Le_Kareem-Batroun_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_220,Le Kareem,Unknown,Unknown,"Ghazir, Kfar Hbab Lebanon",Ghazir,Zgharta,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.lekareem.com,source3,https://www.tripadvisor.com/Restaurant_Review-g20315935-d34102519-Reviews-Le_Kareem-Kfar_Hbab_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_221,Le Marin,Unknown,Unknown,"Bahsa Street, Batroun Lebanon",Bahsa Street,Batroun,Lebanon,,3.6,,3.6,41,0,41,1,1,0,0,3,20.0,20.0,0.0,0.0,60.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g1943861-d3241405-Reviews-Le_Marin-Batroun_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_222,Le Marzipan,Unknown,Unknown,"Place Du Musee, Beirut Lebanon",Place Du Musee,Beirut,Lebanon,,5.0,,5.0,2,0,2,2,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d23586411-Reviews-Le_Marzipan-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_223,Le Pelican Yacht Club,Unknown,Unknown,Beirut Lebanon,Unknown,Beirut,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.instagram.com/lepelicanrestaurantlb/?hl=en,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d33962545-Reviews-Le_Pelican_Yacht_Club-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_224,Le Phenicien,Unknown,Unknown,"Port De Tyr, Tyre Lebanon",Port De Tyr,Tyre,Lebanon,,4.0,,4.0,101,0,101,8,2,0,0,0,80.0,20.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.facebook.com/Le-Ph%C3%A9nicien-763569073817071/,source3,https://www.tripadvisor.com/Restaurant_Review-g7892679-d4744306-Reviews-Le_Phenicien-Tyre_South_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_225,Le Professeur,Unknown,Unknown,"Mar Elias Street, Beirut Lebanon",Mar Elias Street,Beirut,Lebanon,,4.5,,4.5,15,0,15,2,6,2,0,0,20.0,60.0,20.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,,,http://www.beirutna.com/restaurant.aspx/Beirut/Mousaitbeh/843/Le-Professeur,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d3773839-Reviews-Le_Professeur-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_226,Le Talleyrand,Unknown,Unknown,"Kantari, Beirut Lebanon",Kantari,Beirut,Lebanon,,3.6,,3.6,7,0,7,1,2,1,0,1,20.0,40.0,20.0,0.0,20.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d3791671-Reviews-Le_Talleyrand-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_227,Lemonade Chahine,Unknown,Unknown,"Centre Saint Rock, Batroun Lebanon",Centre Saint Rock,Batroun,Lebanon,,4.0,,4.0,3,0,3,2,0,0,1,0,66.7,0.0,0.0,33.3,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.facebook.com/limonade.chahine/,source3,https://www.tripadvisor.com/Restaurant_Review-g1943861-d23728631-Reviews-Lemonade_Chahine-Batroun_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_228,Lemonade Chahine,Unknown,Unknown,"Sea Side Rd, Byblos Lebanon",Sea Side Rd,Byblos,Lebanon,,5.0,,5.0,1,0,1,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.instagram.com/lemonade_chahine/,source3,https://www.tripadvisor.com/Restaurant_Review-g298264-d26223897-Reviews-Lemonade_Chahine-Byblos_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_229,Lily's cafe,Unknown,Unknown,"Palladium bluilding Down Town Facing main offices audi bank, Beirut Lebanon",Palladium bluilding Down Town Facing main offices audi bank,Beirut,Lebanon,,4.0,,4.0,34,0,34,1,1,1,1,1,20.0,20.0,20.0,20.0,20.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.lilyscafe.com,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d12301523-Reviews-Lily_s_cafe-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_230,Limo's by Mansour 1925,Unknown,Unknown,"Jounieh El Chir, Port Street, Jounieh Lebanon",Port Street,Jounieh,Lebanon,,5.0,,5.0,6,0,6,5,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,,,http://www.facebook.com/LimosbyMansour1925,source3,https://www.tripadvisor.com/Restaurant_Review-g298267-d7616223-Reviews-Limo_s_by_Mansour_1925-Jounieh_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_231,Lina's,Unknown,Unknown,"Kfarhbab Gate Plaza, Main Street, Ghazir, Keserwan, Sarba Lebanon",Kfarhbab Gate Plaza,Jounieh,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.facebook.com/LinasLeb/,source3,https://www.tripadvisor.com/Restaurant_Review-g24085859-d15740973-Reviews-Lina_s-Sarba_Keserwan_District_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_232,Liza,Unknown,Unknown,"Doumani street, Beirut 1100 Lebanon",Doumani street,Beirut,Lebanon,,4.5,,4.5,295,0,295,3,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://lizabeirut.com/,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d5549891-Reviews-Liza-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_233,Liza,Unknown,Unknown,"Vgq6+jxv, Beirut, Beirut Lebanon",Vgq6+jxv,Beirut,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d25084460-Reviews-Liza-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_234,Lmatbakh,Unknown,Unknown,"LMATBAKH, VGWF+JW9, Armenia,, Beirut 0000 Lebanon",LMATBAKH,Beirut,Lebanon,,3.0,,3.0,2,0,2,1,0,0,0,1,50.0,0.0,0.0,0.0,50.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d33342950-Reviews-Lmatbakh-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_235,Locanda - A la Granda,Unknown,Unknown,"Old Souk, Pepe Abed Street Facing historical Castle main gate, Byblos Lebanon",Old Souk,Byblos,Lebanon,,4.3,,4.3,290,0,290,2,0,0,0,3,40.0,0.0,0.0,0.0,60.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,TRUE,,,http://www.locandaalagranda.com/,source3,https://www.tripadvisor.com/Restaurant_Review-g298264-d1372235-Reviews-Locanda_A_la_Granda-Byblos_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_236,Luna Pizza,Unknown,Unknown,"Red Zone Street 43, Sehaileh 2222 Lebanon",Red Zone Street 43,Jounieh,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://lunapizza-restaurant.business.site,source3,https://www.tripadvisor.com/Restaurant_Review-g18892103-d18869345-Reviews-Luna_Pizza-Sehaileh_Keserwan_District_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_237,Luna's Kitchen,Unknown,Unknown,"Tannoukhiyen St, Beirut 961 Lebanon",Tannoukhiyen St,Beirut,Lebanon,,4.0,,4.0,2,0,2,1,0,1,0,0,50.0,0.0,50.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.facebook.com/lunaskitchenlb/,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d18979682-Reviews-Luna_s_Kitchen-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_238,MRKT Beirut Souks,Unknown,Unknown,"WG23+5QC, Beirut, Lebanon Beirut Souks, Beirut Lebanon",WG23+5QC,Beirut,Lebanon,,3.0,,3.0,1,0,1,0,0,1,0,0,0.0,0.0,100.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d34103254-Reviews-MRKT_Beirut_Souks-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_239,Machos,Unknown,Unknown,"Ashir el Dayeh Street, Tripoli Lebanon",Ashir el Dayeh Street,Tripoli,Lebanon,,5.0,,5.0,2,0,2,2,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.facebook.com/machoslb/,source3,https://www.tripadvisor.com/Restaurant_Review-g295422-d13352400-Reviews-Machos-Tripoli_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_240,Maison Prunelle,Unknown,Unknown,"Bahsa0000, Batroun 0000 Lebanon",Bahsa0000,Batroun,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g1943861-d33364900-Reviews-Maison_Prunelle-Batroun_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_241,Maison Prunelle,Unknown,Unknown,"Bab Idriss Street, Beirut 0000 Lebanon",Bab Idriss Street,Beirut,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d33423210-Reviews-Maison_Prunelle-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_242,Mareina,Unknown,Unknown,"Fouad Chehab Street Seif Center, Jounieh Lebanon",Fouad Chehab Street Seif Center,Jounieh,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.mareina.net,source3,https://www.tripadvisor.com/Restaurant_Review-g298267-d17323872-Reviews-Mareina-Jounieh_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_243,Margherita,Unknown,Unknown,"Gouraud Street, Beirut Lebanon",Gouraud Street,Beirut,Lebanon,,4.0,,4.0,212,0,212,1,2,0,0,2,20.0,40.0,0.0,0.0,40.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,,,http://www.pizzeriamargherita.com/,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d1465813-Reviews-Margherita-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_244,Maronite,Unknown,Unknown,"Old Souk Jounieh, Jounieh Lebanon",Unknown,Jounieh,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g298267-d26133874-Reviews-Maronite-Jounieh_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
